bedrooms,bathrooms,sqft_lot,floors,view,grade,sqft_above,sqft_basement,yr_built,sqft_living15,sqft_lot15,yr_since_renovation,cluster
3,2.5,4332,2.0,0,8,2450,0,2010,2450,4154,4.0,2
4,2.5,4050,2.0,0,8,2620,0,2014,2030,3944,0.0,8
2,2.0,1148,2.0,0,9,800,330,2007,1350,1201,7.0,13
4,3.0,5527,2.0,0,8,2790,0,2014,2620,5509,0.0,9
3,2.0,1357,3.0,0,9,1820,0,2014,1710,1372,0.0,0
4,3.0,7467,2.0,0,8,2910,0,2013,2790,7868,1.0,9
4,2.5,5000,2.0,0,9,2568,0,2014,2547,4500,1.0,6
4,3.0,5859,2.0,0,9,3090,0,2010,2960,5250,4.0,4
2,2.0,1085,2.0,0,8,950,510,2014,1580,1202,1.0,13
3,2.5,2263,2.0,0,8,1340,670,2014,1500,2670,0.0,13
4,2.5,5140,2.0,0,8,2610,0,2006,1190,5101,8.0,7
2,1.5,1000,2.0,0,8,920,40,2008,1200,1297,7.0,7
3,2.5,7616,2.0,0,7,1528,0,2011,1850,7340,4.0,12
2,1.5,1264,2.0,0,8,1120,190,2006,1330,1265,8.0,0
3,2.0,2122,3.0,0,9,1760,0,2015,1420,1618,0.0,0
3,2.5,3542,2.0,0,8,1310,110,2007,1180,1622,7.0,19
3,2.5,2082,3.0,0,8,1650,0,2007,1650,1965,7.0,19
3,2.5,6775,1.0,0,8,2320,0,2008,1680,4750,6.0,2
4,2.5,11466,2.0,0,9,2628,0,2014,2849,10909,1.0,6
4,2.5,4831,2.0,0,8,2520,0,2009,2430,3937,5.0,3
5,3.5,5000,2.0,0,8,2260,620,2012,2590,4800,3.0,14
3,2.0,1362,3.0,0,7,1440,0,2014,1180,2603,0.0,7
3,2.5,6042,2.0,0,9,2185,0,2009,2297,5876,6.0,12
4,1.5,2106,2.0,0,7,1500,0,2014,1490,2175,0.0,13
3,2.5,7324,2.0,0,9,1769,0,2012,2502,6017,2.0,12
4,4.0,18223,2.0,3,9,3330,320,2013,3220,11022,1.0,15
4,2.5,6223,2.0,0,8,2160,0,2010,2160,5555,4.0,14
3,2.5,374616,2.0,0,7,1820,0,1999,1870,220654,15.0,2
3,2.5,4200,2.0,0,8,2370,0,2014,2370,4200,0.0,14
3,2.5,4077,2.0,0,8,1780,0,2011,1970,4077,4.0,14
4,3.5,3127,2.0,0,8,2230,420,2011,2330,3137,3.0,4
5,3.0,7560,2.0,0,10,3300,0,2007,3150,8580,7.0,10
2,2.5,1219,3.0,0,8,1160,0,2007,1320,2800,8.0,7
3,3.0,5353,2.0,0,10,2850,610,2007,2460,6325,7.0,0
3,2.5,2450,2.0,0,7,1390,0,2009,1390,2450,5.0,13
2,2.5,1131,3.0,0,8,1260,0,2006,1490,2500,8.0,7
5,3.0,5225,2.0,0,8,2760,180,2010,3090,6261,5.0,18
5,3.5,4247,2.0,0,8,2430,760,2013,2580,3989,2.0,18
3,2.5,4725,2.0,0,8,2420,0,2014,2370,4200,0.0,14
3,3.0,7200,2.0,2,9,2470,930,2009,1580,8676,5.0,5
4,2.5,6079,2.0,0,8,2478,0,2012,2279,6079,3.0,12
4,3.5,7605,2.0,2,9,2500,700,2013,2240,4416,1.0,17
3,2.0,926,3.0,0,8,1590,0,2014,1640,1321,1.0,0
3,3.0,1442,2.0,0,8,1440,290,2008,1370,1524,7.0,0
4,2.5,3680,2.0,0,8,2303,0,2013,2303,3760,1.0,6
3,2.5,3754,2.0,0,8,1790,0,2013,1800,3393,1.0,11
3,3.5,3517,2.0,0,8,1720,770,2005,1600,2378,9.0,4
4,2.5,5385,2.0,0,9,2669,0,2014,2669,4645,1.0,12
4,3.0,2552,2.0,0,10,2160,450,2008,2610,2664,7.0,4
2,2.0,1493,2.0,0,8,1290,0,2014,1410,1875,0.0,0
5,3.5,5008,2.0,0,8,2810,750,2013,2910,5026,1.0,0
4,3.0,6000,2.0,3,11,3400,960,2007,4310,6000,7.0,4
3,2.0,1238,2.0,0,8,1080,150,2009,1230,953,5.0,7
4,3.0,60086,2.0,0,10,3640,0,2005,2900,51721,9.0,4
2,2.5,2493,3.0,0,8,1780,0,1981,2050,4400,34.0,7
3,1.5,1069,3.0,0,8,1140,0,2005,1230,1276,10.0,7
3,2.0,1320,3.0,0,8,1270,0,2006,1370,1320,8.0,7
5,3.5,3583,2.0,0,8,2180,600,2005,2640,3850,10.0,5
4,2.5,5000,2.0,0,8,1912,0,2012,2020,5000,2.0,6
4,2.5,9690,2.0,0,8,2300,0,2006,1200,9085,9.0,17
4,2.5,9017,2.0,0,9,2425,0,2013,2725,7019,1.0,6
1,1.0,1942,1.0,0,7,730,0,2009,1020,2044,5.0,13
2,2.5,1756,3.0,0,9,1780,210,2005,1955,1438,10.0,13
3,2.5,812,2.0,0,8,880,420,2008,1300,824,6.0,13
4,2.5,7492,2.0,0,8,2560,0,2014,1260,11541,1.0,8
5,2.5,5047,2.0,0,8,2450,0,2007,2450,4478,8.0,3
2,1.5,725,2.0,0,8,1100,340,2011,1440,4255,3.0,0
3,2.0,1557,3.0,0,8,1140,0,2007,1140,1245,7.0,7
2,1.5,957,2.0,0,8,930,180,2005,1680,1104,9.0,7
3,2.5,43832,2.0,0,8,2620,0,2013,2620,120686,1.0,2
3,2.5,1200,2.0,0,8,1410,280,2014,1740,1664,0.0,0
2,3.0,1610,3.0,0,8,1950,0,2009,910,1745,5.0,13
4,3.5,8126,2.0,0,10,3530,0,2007,2660,8126,7.0,3
4,3.5,4684,2.0,0,9,2290,1020,2014,1850,4750,0.0,0
5,3.0,5477,2.0,0,10,2620,0,2009,1680,5217,5.0,19
3,2.0,3582,2.0,0,8,1350,0,2010,1940,3860,5.0,5
2,2.5,1439,2.0,0,8,1446,295,2007,2090,10454,8.0,3
3,2.5,2201,3.0,0,8,1650,0,2007,1650,1965,8.0,19
3,2.5,6500,2.0,0,7,1890,0,2012,2340,7500,2.0,4
3,3.0,1833,3.0,0,9,1610,340,2009,2040,2131,6.0,15
4,3.5,5805,2.0,0,9,3390,1100,2006,4410,6299,8.0,11
6,2.0,5793,2.0,0,7,3206,0,2012,2527,5804,2.0,17
4,3.5,77832,2.0,2,10,4130,0,2011,4130,87476,3.0,14
5,3.0,5700,2.0,0,8,2800,0,2014,2910,5349,0.0,5
4,3.0,4419,2.0,0,7,1984,0,2010,2440,4418,5.0,12
4,2.5,11830,2.0,0,9,2750,0,2014,2310,11830,0.0,5
3,3.0,5757,1.0,0,7,1740,0,2010,2380,5647,5.0,1
4,2.0,2752,2.0,0,8,1800,0,2014,1650,2752,0.0,0
3,2.0,1005,3.0,0,8,1540,0,2008,1510,1501,7.0,7
4,2.0,2222,2.0,0,9,1610,420,2015,1420,2222,0.0,7
4,2.5,4839,2.0,0,9,3310,0,2007,3240,5280,8.0,3
3,1.5,1416,3.0,0,8,1270,0,2007,1270,1413,8.0,19
2,2.0,965,3.0,0,9,1540,0,2007,1410,964,7.0,13
4,2.5,6983,2.0,0,9,2820,0,2013,2597,7222,1.0,6
5,2.5,5100,2.0,0,7,2540,0,2014,1400,9440,0.0,8
2,2.0,989,3.0,0,8,1230,0,2007,1230,1223,7.0,7
4,2.5,2766,2.0,0,8,1900,0,2014,1900,2604,0.0,0
5,3.0,6327,2.0,0,8,2920,0,2007,2520,5026,7.0,5
3,2.5,1053,2.0,0,8,940,510,2008,1410,1080,6.0,7
4,3.0,69848,2.0,0,10,3500,1870,2005,4443,94403,10.0,14
3,2.0,1333,3.0,0,8,1270,0,2006,1330,1333,9.0,7
4,3.0,7150,2.0,0,9,3070,0,2007,3200,6984,8.0,18
3,2.0,4050,2.0,0,7,1450,0,2010,1660,3800,4.0,14
4,2.5,6262,2.0,0,9,3480,0,2003,3490,6629,11.0,2
3,2.0,974,2.0,0,7,1220,270,2009,1490,1283,5.0,0
3,2.0,1400,3.0,0,8,1200,0,2005,1370,6552,9.0,7
3,2.5,4332,2.0,0,8,2150,0,2013,2140,4332,2.0,2
3,3.5,8837,2.0,0,10,3690,0,2001,3690,9585,13.0,11
4,2.5,3301,2.0,0,7,1900,0,2007,1960,3379,7.0,8
4,3.0,1321,2.0,0,8,1320,370,2014,3080,4558,1.0,10
4,3.0,8853,2.0,0,8,2790,0,2013,2790,8092,1.0,9
3,2.0,6612,2.0,0,7,1936,0,2014,1620,21600,0.0,6
2,2.0,711,2.0,0,7,1150,0,2013,1150,748,1.0,4
4,2.5,22653,2.0,0,7,2040,0,2011,2020,20502,3.0,8
4,2.5,7539,2.0,0,9,2470,0,2006,2580,7539,8.0,3
4,2.5,4158,2.0,0,8,1890,0,2014,2720,4549,1.0,14
3,2.5,1583,2.5,0,8,1419,207,2007,1400,1583,8.0,13
4,2.5,5306,2.0,0,8,2250,0,2012,2250,5306,2.0,14
3,2.0,1234,2.0,0,7,1160,190,2007,1420,1234,8.0,0
3,2.5,1238,2.0,0,8,1200,260,2008,1280,1257,6.0,7
3,2.5,3564,2.0,0,7,2056,0,2014,2056,3577,0.0,12
2,2.5,1458,2.0,0,8,1040,120,2012,1650,2311,2.0,7
3,3.0,1287,2.0,0,8,1144,240,2006,1570,1288,8.0,13
2,1.5,1107,3.0,0,8,1100,0,2008,1110,2750,6.0,7
3,2.5,7566,2.0,0,8,2456,0,2012,2478,7212,2.0,17
4,3.0,10099,1.0,1,11,2240,1540,2006,3120,10669,9.0,15
2,2.5,1157,2.0,0,8,990,330,2014,1550,1519,0.0,7
4,3.0,11533,2.0,4,11,4950,990,2004,4240,12813,10.0,11
3,2.0,5027,1.5,0,7,1650,0,2009,2430,6000,6.0,11
3,3.0,4440,1.0,0,7,1670,0,2014,1670,4622,0.0,1
3,3.0,1275,2.0,0,8,1220,390,2005,1750,3000,9.0,13
5,3.0,10315,2.0,0,9,3370,0,2006,3010,8296,8.0,5
3,3.0,1473,2.0,0,8,1380,310,2008,1670,2594,7.0,7
3,2.0,1062,3.0,0,8,1620,0,2014,1560,1728,0.0,13
3,2.0,958,2.0,0,7,840,460,2011,1340,1254,4.0,13
4,2.5,4052,2.0,0,7,1610,0,2013,2110,4034,1.0,14
4,2.5,8618,2.0,0,10,3550,0,2007,1310,9746,8.0,10
3,3.0,1755,3.0,0,8,1730,0,2014,1830,1804,0.0,7
5,3.0,4900,2.0,0,8,2400,0,2011,2110,5696,4.0,14
3,2.5,1237,3.0,0,8,1420,0,2014,1510,2501,0.0,7
2,1.5,1120,2.5,0,8,1110,110,2008,2010,3175,6.0,7
4,3.5,11270,2.0,3,9,2930,1060,2007,1980,11328,8.0,5
3,2.5,1211,3.0,0,8,1260,0,2004,1270,1211,10.0,7
3,2.5,2407,2.0,0,8,1580,0,2013,1580,2212,2.0,0
3,2.5,2688,2.0,0,7,1760,0,2005,1760,2329,9.0,5
5,3.5,4216,2.0,0,9,2520,900,2008,1420,4500,6.0,19
5,3.0,6593,2.0,0,9,2870,0,2006,3150,6593,8.0,18
4,2.5,5677,2.0,0,8,1934,0,2013,1919,5049,1.0,6
3,1.5,962,3.0,0,8,1220,0,2014,1510,2501,0.0,7
3,3.0,5750,2.0,0,9,2450,0,2013,3200,8036,2.0,11
3,3.0,1787,3.0,0,8,1860,0,2007,1830,1787,7.0,19
3,2.5,1119,3.0,2,7,1110,390,2008,1500,1057,7.0,7
3,2.0,960,2.0,0,9,1040,240,2014,1280,1173,0.0,13
3,2.5,5653,2.0,0,8,3192,0,2014,3000,5134,1.0,17
3,2.5,1479,3.0,0,8,1420,270,2005,1280,1253,9.0,13
2,2.5,1426,2.0,0,8,1590,0,2014,1590,1426,0.0,4
3,2.5,7288,2.0,0,9,2870,0,2012,2870,5998,2.0,3
4,2.5,4818,2.0,0,8,2580,0,2005,2570,5386,9.0,14
4,3.0,3420,2.0,0,8,1830,0,2012,1813,3420,2.0,17
4,2.5,6000,2.0,0,7,2927,0,2011,2533,6000,3.0,12
3,1.5,1250,3.0,0,8,1320,0,2008,1560,1694,7.0,7
3,2.5,3581,2.0,0,7,1720,0,2011,1720,3600,4.0,2
2,1.0,4524,1.0,0,6,828,0,1968,828,5402,8.0,6
4,3.0,6685,2.0,0,8,2790,0,2014,2790,6444,0.0,9
3,2.5,1332,2.0,0,7,960,450,2014,1410,1343,0.0,13
4,4.5,8400,2.0,0,9,3220,820,2006,3940,8400,8.0,18
4,3.5,3634,2.0,0,9,2750,620,2007,3200,3650,7.0,4
3,2.5,3990,2.0,0,7,1660,0,2009,1670,4050,5.0,13
2,2.0,2550,1.0,0,6,910,0,2004,1310,2550,11.0,14
3,2.0,959,3.0,0,8,1280,0,2005,1130,1126,9.0,7
4,3.0,4924,2.0,0,8,2360,0,2008,2360,4670,6.0,3
3,2.5,9653,2.0,0,7,2529,0,2012,2533,6125,3.0,12
4,3.5,10183,1.0,2,11,2660,2040,2002,3770,9000,12.0,10
3,2.5,275033,1.0,0,10,2780,0,2006,1680,16340,9.0,9
4,3.0,5500,2.0,0,9,3540,0,2014,3540,5500,0.0,4
3,2.5,1321,2.0,2,8,1080,500,2014,1530,1357,1.0,7
3,2.5,2250,2.0,0,7,1700,0,2014,1520,4500,0.0,8
3,2.5,3573,2.0,0,7,1600,0,2013,1500,11089,1.0,5
2,2.0,1005,1.5,0,9,900,510,2011,1440,1188,3.0,4
3,1.5,1228,3.0,0,8,1580,0,2014,1580,3605,0.0,7
3,3.5,11632,2.0,0,10,3940,0,2014,2015,11632,0.0,8
5,3.0,9600,2.0,0,9,3650,800,2014,4000,9750,0.0,3
4,2.5,5000,2.0,0,8,2009,0,2014,2009,5182,0.0,6
3,2.5,4590,2.0,0,7,2090,0,2005,2190,4060,9.0,12
2,2.5,1013,3.0,0,8,980,0,2008,980,1023,6.0,7
5,3.5,5619,2.0,0,9,2815,0,2012,2583,5295,3.0,5
4,2.5,8523,2.0,0,9,3170,0,2008,3230,8523,6.0,3
5,3.0,7410,2.0,0,8,2150,880,2014,2020,7410,0.0,0
2,2.5,940,2.0,0,8,1060,220,2006,1290,2900,8.0,7
3,2.5,4540,2.5,0,8,2490,0,2012,2640,3844,2.0,5
3,2.5,4500,2.0,0,8,3030,0,2009,3030,4501,6.0,5
2,2.5,690,3.0,3,8,1470,0,2008,1480,1284,7.0,7
3,2.0,997,2.5,0,8,1540,80,2012,1620,1068,2.0,4
4,3.0,8313,2.0,3,9,3570,1950,2008,3770,8278,6.0,15
3,3.5,10344,2.0,0,10,3200,0,2007,2550,20152,8.0,3
4,3.0,4000,2.0,0,8,2050,0,2014,2050,4000,0.0,6
3,2.5,5867,2.0,0,7,2430,0,2011,2620,5866,3.0,11
4,3.0,3898,2.0,0,10,2300,760,2014,2920,3448,0.0,4
2,2.0,9714,2.0,0,8,1540,0,2008,1840,8179,7.0,19
3,3.0,1072,2.0,0,8,1060,250,2008,1160,1266,7.0,7
3,2.5,3168,2.0,0,8,1800,0,2014,1800,3393,0.0,11
3,2.5,4200,2.0,0,8,2370,0,2014,2370,4370,1.0,14
3,2.0,1512,2.0,0,7,1300,145,2004,1445,1082,11.0,4
3,2.0,1619,2.0,0,8,1140,310,2006,1580,3472,9.0,13
3,2.5,1236,3.0,2,8,1740,0,2008,1740,1280,6.0,0
4,2.5,5265,3.0,0,8,3560,0,2014,3220,4892,0.0,18
3,3.0,1400,2.0,0,9,1080,1050,2010,1880,3132,5.0,13
5,3.0,4502,2.0,0,9,2980,0,2007,2850,4501,7.0,3
3,3.0,7201,2.0,0,9,2840,0,2014,2540,5260,0.0,11
4,2.5,6845,2.0,0,9,3420,0,2009,2800,5715,6.0,10
3,2.5,4083,2.0,0,7,1660,0,2013,1800,4087,1.0,14
2,2.0,711,2.0,0,7,1150,0,2013,1150,748,2.0,4
3,2.0,1287,2.0,0,7,1290,120,2005,1490,1435,9.0,4
3,2.0,1369,2.5,0,9,1340,80,2007,1540,2168,7.0,7
3,2.5,5025,2.0,0,8,1860,0,2010,2000,5550,4.0,14
2,1.5,1210,2.0,0,8,1120,220,2008,1340,1213,6.0,13
2,1.5,1012,2.0,0,8,1200,330,2005,1530,1425,10.0,13
3,2.5,1114,3.0,0,8,1509,0,2014,1509,2431,1.0,19
3,2.5,3798,2.0,0,8,2350,0,2013,2020,3532,2.0,4
2,1.5,825,3.0,0,7,1010,0,2007,1128,1080,8.0,19
5,3.5,10079,2.0,0,9,3580,915,2013,4495,10079,2.0,3
3,2.5,991,3.0,0,9,1580,0,2009,1610,1297,5.0,7
4,2.0,3615,2.0,0,7,1890,0,2005,1630,3280,9.0,4
3,2.0,963,2.0,0,7,1040,280,2007,1300,1285,7.0,0
4,2.5,8384,2.0,0,9,3340,0,2014,1560,9429,0.0,10
3,2.5,3400,2.0,0,7,1850,0,2010,1850,3400,4.0,2
2,2.5,2162,2.0,0,9,1500,450,2012,1800,2457,3.0,13
5,3.0,9588,2.0,0,9,4240,0,2014,4080,8425,0.0,2
4,3.5,2868,2.0,0,11,1920,780,2006,1430,3858,9.0,13
5,4.0,6000,2.0,0,8,2280,760,2011,3070,5558,4.0,11
4,2.5,7930,2.0,0,8,2460,0,2005,1850,9000,10.0,10
4,2.5,3825,2.0,0,7,2110,0,2013,1950,3825,2.0,14
2,1.0,1133,2.0,0,7,780,0,2009,1130,1270,5.0,13
5,3.5,6895,2.0,0,7,2640,0,2001,2640,5267,13.0,11
4,2.5,8404,2.0,0,8,2420,0,2013,2440,4822,1.0,12
4,2.5,6000,2.0,0,7,1987,0,2011,1880,9589,3.0,6
1,1.0,3166,1.0,0,6,720,0,1920,1140,6250,94.0,0
2,1.5,912,2.0,0,8,1000,130,2006,1500,1474,8.0,0
4,2.5,4500,2.0,0,9,2810,0,2014,2980,5046,0.0,14
3,3.0,1442,2.0,0,8,1150,350,2007,1500,1533,7.0,0
4,2.0,745,3.0,0,7,1390,0,2008,1390,942,7.0,4
4,2.5,4945,2.0,0,9,2500,0,2013,2760,6000,1.0,11
4,3.5,9674,2.0,2,9,3906,0,2014,2673,6500,0.0,6
3,2.5,1256,2.0,0,8,930,540,2006,1510,1797,8.0,13
5,3.5,7560,2.0,0,10,3230,0,2007,3230,8580,7.0,10
3,2.5,5764,2.0,0,9,2700,0,2014,3270,14700,1.0,4
4,2.5,17334,2.0,0,8,4073,0,2008,1780,9625,7.0,6
4,2.0,3560,2.0,0,7,1610,0,2010,1760,3692,4.0,14
4,3.5,7150,2.0,0,9,3830,0,2014,3640,6055,0.0,18
3,3.0,1235,2.0,0,7,1180,290,2008,1470,1243,6.0,13
5,3.0,7081,1.0,2,9,1890,1300,2013,2270,7623,1.0,8
4,3.0,5478,2.0,0,9,3250,0,2014,3250,5482,0.0,11
3,2.0,4539,2.0,0,7,1490,0,2009,1750,4667,6.0,3
5,3.0,5155,2.0,0,8,2900,0,2008,2900,6176,7.0,4
4,2.5,5001,2.0,0,9,2540,0,2005,2360,6834,9.0,13
5,3.0,12080,2.0,0,9,3360,0,2014,3360,9724,0.0,3
2,1.0,1277,2.0,0,7,860,0,2007,1280,1265,7.0,13
4,2.5,6068,2.0,0,9,3020,0,2006,3240,5757,9.0,3
3,2.5,1200,3.0,0,7,1330,0,2002,1330,1206,12.0,19
4,2.5,4554,2.0,0,9,2578,0,2014,2647,4554,0.0,6
4,2.5,4725,2.0,0,8,2640,0,2014,2370,4725,0.0,14
3,2.0,1133,2.0,0,7,810,450,2011,1260,1172,3.0,0
5,3.0,4900,2.0,2,9,2500,840,2014,3220,5200,0.0,11
4,2.5,6284,2.0,0,9,2840,0,2013,2790,7168,1.0,5
3,2.5,1131,3.0,0,8,1530,0,2009,1530,1445,5.0,7
3,2.5,1487,3.0,0,8,1600,180,2006,1780,1300,8.0,7
4,2.5,6973,2.0,0,8,1930,410,2005,2950,6908,10.0,11
4,2.5,5021,2.0,0,7,2390,0,2002,2520,5333,12.0,11
4,2.5,3777,2.0,0,8,2090,0,2012,2160,3993,3.0,14
3,1.0,8400,1.0,0,7,1140,0,1960,1400,9000,55.0,5
3,2.5,1477,2.0,0,7,1670,290,2012,1980,1467,2.0,5
5,3.5,6031,2.0,0,8,2738,0,2014,2738,5201,0.0,17
4,2.5,11088,2.0,1,8,3691,0,2013,3190,11270,1.0,4
3,2.5,5171,2.0,0,8,2340,0,2013,2790,5684,1.0,9
4,3.5,3763,2.0,0,8,1990,520,2013,2560,3820,1.0,18
6,3.0,4213,2.0,0,8,2800,0,1998,1440,3960,17.0,7
3,2.5,4777,2.0,0,8,1650,0,2013,1800,3331,2.0,11
2,2.0,2884,2.0,0,7,1061,0,2013,1481,2887,2.0,12
4,2.5,6120,2.0,0,8,2542,0,2014,2419,8984,0.0,12
3,2.5,151588,2.0,0,9,3150,0,2007,2410,208652,7.0,11
4,2.5,9000,2.0,0,8,3010,0,2008,3250,5531,6.0,5
3,2.5,4898,2.0,0,7,1660,0,2011,1810,4462,3.0,14
3,2.5,5000,2.0,0,7,1770,0,2009,2230,5200,5.0,14
3,3.0,1168,2.0,0,9,1600,360,2007,2080,1423,7.0,4
4,2.5,6000,2.0,0,7,1889,0,2012,1990,6350,2.0,6
4,2.5,6000,2.0,0,9,3040,0,2007,2640,6000,8.0,14
4,3.0,6787,2.0,0,9,3420,0,2010,3450,6137,4.0,2
3,3.0,936,2.0,0,8,1030,690,2004,1720,1527,10.0,13
3,2.5,3043,2.0,0,7,1740,0,2012,1920,2869,2.0,3
4,2.5,4247,2.0,0,8,2450,0,2013,2970,4685,1.0,18
3,1.5,785,2.0,0,8,920,270,2014,2820,5626,0.0,10
5,3.5,6037,2.0,0,9,3440,0,2014,3270,6037,1.0,9
3,2.5,1250,3.0,0,8,1830,330,2010,1870,2825,4.0,7
4,3.0,8850,2.0,0,10,3820,0,2014,2330,12000,0.0,10
2,2.0,1039,2.0,0,7,840,280,2007,1130,5400,8.0,13
4,2.5,3916,2.0,0,8,2250,0,2014,2156,3920,0.0,12
3,3.0,1487,2.0,0,8,1540,0,2011,1620,1104,3.0,4
2,2.0,705,2.0,0,7,1150,90,2009,1240,750,5.0,4
2,1.5,1118,2.0,0,8,1020,140,2007,1210,1118,8.0,7
5,3.5,3865,2.5,0,8,2760,0,2013,2590,4587,1.0,5
3,2.0,1487,3.0,0,9,1580,0,2013,1600,1525,2.0,7
3,3.0,1192,2.0,0,8,1180,300,2013,1330,1094,1.0,0
4,3.0,11467,2.0,0,10,3740,0,2014,2510,27520,0.0,4
4,2.5,5000,2.0,0,8,1950,0,2012,2710,5000,2.0,11
3,3.0,1568,3.0,0,8,1530,0,2012,1460,1224,2.0,7
3,2.5,4200,2.0,0,8,1820,0,2014,2370,4200,0.0,14
3,2.5,6187,2.0,0,10,2760,0,2014,2760,6600,0.0,4
5,3.0,5398,2.0,0,9,3010,0,2014,3360,5407,0.0,4
5,3.0,9387,2.0,2,9,3860,0,2006,3860,8979,9.0,11
4,2.5,6537,2.0,0,8,2490,0,2013,2520,5848,2.0,11
4,2.5,14538,2.0,0,8,2830,0,2003,2270,6939,12.0,11
3,2.0,7159,1.0,0,7,1451,0,2010,2303,6126,5.0,12
5,3.0,5027,2.0,0,8,2040,870,2013,2910,5027,1.0,0
3,2.5,1845,3.0,0,8,1280,0,2009,1450,1889,5.0,7
3,2.0,979,2.0,0,7,960,150,2008,1170,1400,7.0,13
4,3.0,8800,2.0,0,9,2840,0,2008,1840,7700,6.0,3
3,2.0,2052,2.0,0,8,1410,0,2014,1410,1988,1.0,0
4,3.0,6625,2.0,0,8,3030,0,2011,3030,9620,3.0,5
4,2.5,6002,2.0,0,9,1983,0,2012,2502,4750,2.0,12
3,3.0,2812,2.0,0,8,1710,730,2005,2440,2836,9.0,4
3,2.5,5700,2.0,0,9,2313,0,2011,2323,5701,3.0,12
3,2.0,2556,2.0,0,7,1260,0,2005,1630,2844,9.0,4
3,2.5,3837,2.0,0,8,2000,0,2011,2210,4075,4.0,3
2,2.0,698,2.0,0,7,1150,0,2013,1150,757,2.0,4
4,2.5,6666,2.0,0,9,2820,0,2007,1880,7200,7.0,14
2,2.0,2500,2.0,0,7,1160,0,2008,970,7500,6.0,2
3,2.0,2820,2.0,0,7,1481,0,2012,1481,2889,3.0,12
2,2.0,1207,3.0,0,9,1570,0,2007,1570,1206,7.0,10
4,3.0,6541,2.0,2,9,2680,730,2007,2300,6345,7.0,0
5,3.0,6507,2.0,0,9,3480,0,2014,3360,5398,0.0,4
4,3.0,9870,2.0,0,9,3430,0,2014,3360,9724,0.0,3
5,3.0,8364,2.0,0,9,2880,0,2006,3010,8296,8.0,5
3,2.5,9413,2.0,0,10,2990,0,2006,1940,9600,8.0,3
5,4.0,8120,2.0,0,9,4100,0,2011,4100,7625,3.0,2
4,3.0,10046,2.0,0,11,3870,0,2005,3560,10046,9.0,10
2,1.5,2119,2.0,0,7,800,0,2008,1020,4800,6.0,0
3,2.0,1057,3.0,0,8,1540,80,2009,1390,942,6.0,4
4,2.5,4356,3.0,0,8,2910,0,2010,2840,4181,5.0,10
4,3.0,8589,2.0,0,10,3530,0,2007,2470,9019,7.0,3
2,2.5,889,2.0,0,7,1140,240,2012,1580,1397,2.0,0
3,2.5,4185,2.0,0,9,2050,0,2011,1150,5000,3.0,7
3,4.0,8252,2.0,0,10,3370,0,2014,3710,8252,1.0,4
3,2.5,2500,2.0,0,7,1470,570,2008,1410,2500,7.0,0
3,2.5,3600,2.0,0,8,1610,0,2010,2210,3600,4.0,3
3,2.5,5539,2.0,0,8,2680,0,2013,2990,6037,1.0,9
4,3.5,6562,2.0,0,10,3560,0,2014,3710,6562,0.0,4
4,3.5,8244,2.0,0,10,3060,820,2007,3180,10947,7.0,2
3,2.0,7120,1.0,0,9,1824,0,2010,2409,6264,5.0,6
3,2.5,2873,2.0,0,10,2010,210,2012,2290,3213,2.0,4
3,2.5,6006,2.0,0,7,1322,0,2009,1440,6796,5.0,6
3,2.5,1300,3.0,0,8,1766,143,2006,1780,1248,8.0,7
4,3.5,7702,2.0,0,10,3460,0,2010,3380,7464,4.0,4
4,2.5,5075,2.0,0,8,1954,0,2007,1934,5000,8.0,6
5,2.5,7912,1.0,0,9,1610,1390,2007,2700,7205,7.0,10
4,2.5,6884,2.0,0,8,2650,0,2012,2520,5866,2.0,2
4,2.5,3436,2.0,0,8,2580,0,2013,1780,5772,2.0,3
4,3.0,4924,2.0,0,8,2650,0,2011,2380,4733,4.0,3
4,3.5,3960,2.0,0,10,3390,0,2008,2990,3400,6.0,4
3,2.0,873,3.0,0,10,1470,0,2009,1410,967,6.0,7
3,2.5,5125,2.0,0,9,1910,0,2006,1910,3215,8.0,4
4,2.5,7187,2.0,0,9,3030,0,2005,3030,7187,10.0,10
4,3.0,25020,2.0,0,9,2930,0,2013,2400,32374,2.0,4
3,2.5,2787,2.0,0,8,1650,0,2014,1760,2787,1.0,11
4,2.5,5118,2.0,0,9,2870,0,2006,2940,4800,8.0,4
3,2.5,4800,2.0,0,8,1608,0,2013,2009,4800,2.0,6
2,2.5,3795,2.0,0,7,1620,0,2014,1620,6000,1.0,4
3,2.5,1186,2.0,0,8,1120,230,2007,1500,1605,7.0,7
3,2.5,3600,2.0,0,7,1950,0,2010,1870,4184,4.0,14
3,2.0,1237,2.0,0,7,1060,240,2008,1350,942,7.0,4
3,3.0,1407,2.5,0,8,1850,380,2014,2230,1407,1.0,4
4,2.5,3853,2.0,0,8,1880,0,2010,1890,3078,5.0,4
5,2.5,5092,2.0,0,7,3370,0,2006,2910,5092,8.0,14
2,2.5,1395,2.0,0,8,990,330,2014,1550,1519,0.0,7
3,2.5,9096,2.0,0,9,2920,0,2013,2930,7995,1.0,5
3,3.0,1280,2.0,0,9,1220,330,2013,1550,1579,2.0,7
4,2.5,6452,2.0,0,9,2301,0,2010,2650,6054,4.0,6
3,3.0,1960,2.0,0,8,1360,350,2004,1420,955,10.0,4
